fips,crop3,irrig,neon_12_to_14,neon_13_to_14,neon_14_to_14,neon_15_to_14,neon_16_to_14,neon_17_to_14,neon_19_to_14,neon_1_to_14,neon_2_to_14,neon_3_to_14,neon_5_to_14,neon_6_to_14,neon_7_to_14,neon_8_to_14
01005,wheat_winter,dry,0.016262883214402772,0.009666803175909459,0.03263700818798958,0.004318737191615602,0.006686812030441701,-0.0024937337198385557,0.0276695494351762,0.04625737701831845,0.03903796675419543,0.06340718247012823,0.01074834316434745,0.009339538290451923,0.029195101399649728,0.03497457520091977
01007,corn_grain,dry,-0.002779073845118212,-0.004040141694416195,-0.001586180318844601,0.003666588751244415,-0.0033221967100007035,-0.002544679151098235,-0.00586564682290181,-0.003249048578409815,-0.006990081818376566,-0.00873855164080303,-0.005558424872567005,0.00011115238566050398,-0.007497398923891769,-0.005577329834909865
01007,cotton_upland,dry,0.00044199709303526083,-0.0007048520943502994,0.0008318984066138855,-0.002495801349124009,-0.0012480814054321462,-0.0009253584017712467,-0.0020221302670097394,0.0009564455486869761,-0.0010922585104122813,-0.0016698632434541682,-0.0019408181930330283,-0.0009368641338885158,-0.0011919401286334009,0.000256944558992945
01007,soybeans,dry,-0.005429030491389036,-0.0011041176514857535,-0.008897088261394927,0.001361030780913902,-0.0023645263649338883,-0.006635644259093959,-0.008943796815907143,0.0010002457154866858,-0.008859901716586759,-0.008950853802786719,-0.004675270119132957,-0.004584761755600531,-0.0023163713288395483,-0.006170418395324441
01007,soybeans,irrig,-0.0005350941036925759,0.0013407105841273235,-0.0029016769334751025,0.0022881886790718075,0.0008125838140151835,-0.000397880515128218,-0.0007097696906045515,1.8241790591910257e-05,-0.0021351161814650087,-0.0024363624309827825,0.0008992921393852668,0.00048252557735028,-0.002716665122829604,-0.003636024157492749
01007,wheat_winter,dry,0.01262242617466638,0.008921830872961962,0.025672325078410236,0.01582097615368483,0.014702100480129385,0.004062108921595804,0.016566999457824385,0.02994022821999579,0.029626460803573833,0.030448876294759813,0.017302527392564115,0.008557267460073766,0.027250637500247008,0.06485117848285735
01009,corn_grain,dry,-0.0021916051051607583,-0.003883760282825763,-0.0022494062794450307,0.0037068885585080616,-0.003032442550534637,-0.0029907509289031097,-0.005751602678386667,-0.0037574919209197384,-0.007222931620908949,-0.008051999808428228,-0.005579300091564833,-0.00013741637920030612,-0.008425992569554437,-0.005191923599358424
01009,corn_silage,dry,-0.007215688775404466,-0.007478472442026414,0.0021160078613797076,0.0062801532277095735,-0.001040952228377378,-0.006633759894183848,-0.00616591603631452,-0.005092699541562658,-0.004561574052372099,-0.009821322724045138,-0.009497826903853153,-0.0009913164077292895,-0.011093573326962432,-0.006091111190749944
01009,cotton_upland,dry,0.0013408592241530809,-0.0006102325745158438,0.0006743618181552923,-0.002075230579904472,-0.0012717973249174298,-0.0007793365964350829,-0.0014492261758654213,0.00039139942189459333,-0.0006554998380691226,-0.0018709227418078616,-0.0018542211369678397,-0.0004572288992336942,-0.0005515631092991279,0.0004001112204543478
01009,hay_alfalfa,dry,-0.005596980797526917,-0.004206879058979888,0.0006743886531521836,0.0019507394172512268,-0.00271193139881054,-0.006478488834783834,-0.007539414839794565,0.0004862698590908794,-0.0036798822354403905,-0.004960825135237906,-0.004029091078187839,-0.00298435910390167,-0.0034782466496250247,-0.0006543957738333481
01009,oats_fall,dry,0.028566002597028673,0.022019462957258283,0.05211367918532977,0.04276061539994243,0.03299923328736949,0.011683840934395002,0.030065825024522087,0.06646753065607053,0.062207204270713634,0.057228187196885806,0.040531792572980806,0.018043286581201013,0.052041033196595525,0.12339970409945045
01009,soybeans,dry,-0.004559585931802822,-0.0013210484239411387,-0.00944693643280276,0.0014428676822484936,-0.0033861908079183597,-0.007265390386291742,-0.008125924707990687,0.0017771092007914623,-0.009177153121576543,-0.01005491155187632,-0.003196088392271202,-0.004862443303504376,-0.0057695262219341495,-0.008613669441475926
01009,soybeans,irrig,-0.0005266195242537507,0.0013034087134364731,-0.002779559394372665,0.002164003122628949,0.000782607895456118,-0.00038746916255107843,-0.0006362385696949126,1.1845564772153475e-05,-0.0019859664687096345,-0.002334418065178367,0.0008197701601230626,0.0004979694679836839,-0.002660703052617597,-0.0034248208574715684
01009,wheat_winter,dry,0.01101275485318113,0.007085547500553531,0.02136166443862516,0.013075981623644957,0.012664887386082999,0.004226352544190637,0.013890648454689273,0.026734572409111448,0.027018205200085715,0.026839964021873584,0.015584045027695385,0.006265541408030714,0.02481285568192435,0.05921534589499972
01011,corn_grain,dry,-0.0015516651393750697,-0.003339314075800069,-0.002572649663685774,0.007925753422777447,-0.0009625338757735473,-0.003914323533070409,-0.008294293368343664,-0.005171796009928932,-0.007535068601456596,-0.015063145579408518,-0.0034655205980122033,0.005640229025579076,-0.012564110849505664,-0.0007691710092539756
01011,cotton_upland,dry,0.000696283544321135,-0.002284721823758239,-0.0003145287014013213,-4.940555820640049e-05,-0.0009213006415546191,-0.0013197214596883547,-0.005581014161029875,-0.002043155705680431,-0.0015684158487755586,-0.0030609076187847364,-0.0012911153485962534,0.002467414964787501,-0.00438279493427785,-0.003405130910280302
01011,oats_fall,dry,0.03888646167766109,0.02506119010332804,0.06359811190230884,0.02674861829988933,0.01710988549159578,-0.006706949728263069,0.045514728803315675,0.08025809385445125,0.0771856850540821,0.09773854128078764,0.02336917508361514,0.021807514782907794,0.048019080253659675,0.061217085612021736
01011,soybeans,dry,-0.010000605021278652,-0.003357014178476928,-0.005042555618400579,0.005154858614240167,-0.005723414333597466,-0.013519228513369562,-0.013509042641766118,-0.004709131295381787,-0.012366838137576509,-0.020501658179483465,-0.006507740877245535,-0.0012311379326173132,-0.01154299792769979,-0.0034529530824515407
01011,soybeans,irrig,-0.0004885897378796131,0.0010609908649322607,-0.003151378997503204,0.00280405339370318,0.0006158253541400919,-0.0008985365053680211,-0.0014135590171301226,-0.00014583075875627724,-0.0029329345796912853,-0.005236733742695419,0.0006396977378247609,0.0005740050477663082,-0.00307043744733941,-0.0003545870456696308
01011,wheat_winter,dry,0.016134794368106695,0.008760188299751741,0.03288820673546311,0.004307784780721935,0.006976692395292868,-0.0025600300986624103,0.028427713990094017,0.046187635446210525,0.044496319421201774,0.06219016892721635,0.011627183518144214,0.009380505607830405,0.029845062231491196,0.03498906006008212
01013,corn_grain,dry,-0.0023209616977431743,-0.0051953320389127545,-0.002931126304509179,0.005476606513198765,-0.005066290991367217,-0.005425149801506113,-0.00874966834915782,-0.004867279099512673,-0.008619040044523347,-0.015858700580013266,-0.005519072570266667,0.0006954197994467299,-0.011792971431489668,-6.781032835974883e-05
01013,corn_silage,dry,-0.00440444869104804,-0.00903130942058843,0.007382221951233188,0.011148475491867043,-8.952685696155269e-05,-0.005382204924812177,-0.008493194376681064,-0.002875481388011056,-0.00569866765330697,-0.02488683704462185,-0.008916344972383139,0.0028299324369116764,-0.015237089906460518,0.0037778442094935426
01013,cotton_upland,dry,0.001722241943650582,-0.0011621015048308473,0.002124751130077453,0.0008365381438021716,-0.0016770684384363797,-0.0011462179789015648,-0.0037198727162973204,0.0012952420249687723,-0.0017943082097875813,-0.0014725797798616847,-0.0018387574402014225,1.5568311549184092e-05,-0.003488548919328967,0.0012010879491160837
01013,oats_fall,dry,0.03960265316733938,0.028340851797937463,0.05448579695610909,0.03874707376894096,0.024130753976339146,0.010597675050923391,0.0331288279819037,0.0638290940286909,0.06493589170015268,0.11262243384065156,0.02252638883089447,0.02206422818606115,0.056016323299589985,0.054153553400443706
01013,potatoes_summer,dry,-0.007139673825877313,-0.008858315841205123,-0.008219673247591559,0.004772944694072428,-0.00458107662882761,-0.001808605189908972,-0.004930569863791909,-0.005821982489498875,-0.01070404735582414,-0.021976880460101638,-0.008407076258820246,-0.00046846113773022353,-0.015211165180906283,-0.003310829822870632
01013,wheat_winter,dry,0.021100742098719285,0.014252047630404299,0.03633387541061857,0.017478367349703906,0.014013827763603536,0.00533085297821518,0.022860727294949746,0.0416891933043582,0.04105893335153328,0.0862002740252079,0.014083532659841394,0.009080539668303944,0.042277754034240875,0.03820861309262942
01015,corn_grain,dry,-0.0007708958819702814,-0.0023802510803020848,-0.0010168005784683832,0.004733285349833149,-0.001526087528964933,-0.003621874024184972,-0.006486692805697323,-0.003561952871947757,-0.008702187896451287,-0.007488429325689122,-0.003727004454040096,0.003267278885592665,-0.0081925346042262,0.0003688393264734011
01015,corn_silage,dry,-0.05997740423047167,-0.07133643689611005,0.05781275084370974,0.11397095393448287,0.02148592143145714,-0.08274741001334636,-0.09849996863838957,-0.06486573305977295,-0.07495753892023095,-0.11709800544503518,-0.07045288134639782,0.028910666098698305,-0.13700012902117023,0.03623998913773948
01015,cotton_upland,dry,0.0006086721271095693,-0.00046869711738145814,0.0011232297678711717,-0.0009682732171216376,-0.0012155020046233673,-0.0010067801824078125,-0.002334674520169104,-0.00021762705583983451,-9.844356774044205e-05,-0.0030318561075970553,-0.0012385415948157738,0.001336558477322015,-0.0025446323237332392,-0.00042570445465778717
01015,oats_fall,dry,0.04470207206483007,0.011029135585606427,0.0740990073336238,0.0339494736196748,0.022279785004777324,-0.0025268246903590932,0.06158005426554886,0.09000330922779327,0.17633166514772544,0.08106544403825897,0.047476928342942294,0.026324196817305728,0.06442724387775724,0.06795555099149057
01015,potatoes_summer,dry,-0.0060936072705535345,-0.006105068686864558,-0.008941478112471918,0.007029841631537203,-0.004785199920867918,-0.0017954707709189502,-0.007895044283185373,-0.007030713826158477,-0.022577333556429397,-0.014009939777917367,-0.008377567702135099,0.0010781168744603028,-0.018137177670477,-0.0033466903941896083
01015,soybeans,dry,-0.009424146299170228,-0.002198899689734392,-0.008941016519455936,0.00035629398632635185,-0.0032308262142757027,-0.009881870483573987,-0.010671834056858395,-0.0011225135704322879,-0.01663354675768661,-0.013651667393962112,-0.013039668306078722,-0.0037226463349409383,-0.005057492986599383,-0.004945009919319999
01015,soybeans,irrig,-0.0004094948838040672,0.0012043508219137255,-0.002164125759609595,0.0020584421827009487,0.0009033213065633854,-0.00029921836875185237,-0.0006291258602972657,0.00020046248440878706,-0.0035516592970413294,-0.0019451529973888758,0.0006393864471163567,0.00038633085536964637,-0.002168041606360353,-0.0001911025186010852
01015,wheat_winter,dry,0.007190092214325968,-0.0016721648508575332,0.018644663753941988,0.0010132871852891769,0.003833748786939292,-0.002423998171696351,0.01486824872157826,0.021014341263730887,0.05100119899530242,0.019914689952721866,0.011704540981939996,0.0020684538015823795,0.018223355145425384,0.01827213236065641
01017,corn_grain,dry,-0.0008559807029201447,-0.0026429626107686943,-0.001129026233299412,0.005255704454557022,-0.0016945238732140894,-0.004021625157973319,-0.007202637862399163,-0.003955090427134151,-0.009662660142259482,-0.00831493739671731,-0.004138358975535906,0.003627892874426965,-0.009096755726984635,0.00040954862170514665
01017,cotton_upland,dry,0.0006646231230952572,-0.0005117811840983701,0.0012264804695775306,-0.0010572798406736133,-0.0013272346514002667,-0.00109932648350405,-0.0025492849136599083,-0.00023763199772126178,-0.00010749280035376779,-0.0033105535562725874,-0.0013523921109035103,0.0014594190038166339,-0.00277854267807516,-0.00046483650485820585
01017,oats_fall,dry,0.03373791562063895,0.008323999952756898,0.05592461247365261,0.025622626053767326,0.016815182648514164,-0.001907065920073039,0.046476205212868014,0.06792803805384666,0.13308248511104792,0.06118237890060128,0.03583217798133193,0.019867614407567968,0.04862505958260148,0.05128797255706491
01017,wheat_winter,dry,0.0077698101270423136,-0.0018069870322926175,0.020147933146397557,0.0010949858220422623,0.004142853702202081,-0.002619438663783793,0.016067035866121942,0.022708671418529613,0.05511328931991168,0.021520358162202966,0.012648246829527417,0.0022352277016461806,0.019692655551133892,0.019745365542824377
01019,corn_grain,dry,-0.0005063399061143886,-0.0011414123977499966,-6.368586576055146e-05,0.005159540461295531,-0.0009010140465204135,-0.002673081399481585,-0.005437793703103295,-0.0022599803585199446,-0.005090993600078191,-0.0055848500542517955,-0.003930216721989509,0.0020595868730250992,-0.007608456531465573,-0.0010690464110714873
01019,cotton_upland,dry,0.0005058019501909324,0.0005141165173163214,0.0013808846255200038,-0.0005557715528566681,-0.0004178713597650036,-0.0007746043850494501,-0.001515792440214267,0.0006389433778446364,0.0004894084885231602,5.2883069477547794e-05,-0.0007429298596715388,0.000295921791917979,-0.00010730493219267787,1.4455920502266307e-05
01019,oats_fall,dry,0.010289252050712752,-0.000774622766223553,0.01724045900011313,0.007639142776114349,0.004807689137794019,0.0018130066781782811,0.012834140156644573,0.027329825740462152,0.035969078388785165,0.01793554808615736,0.016853365427055386,0.003451762097636487,0.038974067460784065,0.024919485476172513
01019,soybeans,dry,-0.005947786578500993,0.00032734677738530896,-0.006189406173029087,0.003850718558600695,-0.004380564604551985,-0.008716743430231074,-0.00899138028543085,0.00089506945972946,-0.007821377354505657,-0.012263343574388318,-0.005410901233077557,-0.004403630838893991,-0.007609365636193311,-0.003980700349307386
01019,wheat_winter,dry,0.004451371193026664,-0.0038910505823181005,0.008707152130297524,0.0003721664512163273,0.0008900105220765073,-6.0986617375899605e-05,0.006930357453461432,0.014180291465684043,0.024692234665685268,0.009885627504497868,0.008811759701199256,-0.0013919121805805958,0.025358448868851465,0.01669797834675369
01021,corn_grain,dry,-0.003292336816401731,-0.004786309391300041,-0.0018791295777754985,0.004343765516534142,-0.003935768226842227,-0.003014652118657269,-0.006948964318085084,-0.003849110476774982,-0.008281069522757716,-0.010352461608597444,-0.00658500200752205,0.00013168095269735128,-0.008882082261952137,-0.006607398498944156
01021,cotton_upland,dry,0.0004960481150013661,-0.0007910471771571993,0.0009336297522674822,-0.0028010083644420375,-0.0014007070143411142,-0.001038518800535832,-0.002269412905748158,0.0010734075382024572,-0.0012258288204193876,-0.0018740677874988336,-0.0021781573258844657,-0.0010514315477425805,-0.0013377003227392627,0.0002883658425738552
01021,oats_fall,dry,0.03608606355986188,0.028416866834171692,0.06196139892990922,0.05104450174133985,0.03848559364270759,0.01282733580912584,0.037679097031363275,0.07945070505746926,0.07306553210263832,0.07044593331043021,0.04539255549255256,0.02485009546718636,0.06158381998526519,0.141297617982112
01021,soybeans,dry,-0.00624768304775652,-0.0012706093923874366,-0.010238695029117036,0.0015662628807991798,-0.002721077236460909,-0.007636244116558071,-0.010292446844413094,0.0011510744340354816,-0.010195901063238266,-0.010300567966106252,-0.005380261892674762,-0.005276105622154899,-0.0026656608222137296,-0.007100866069398323
01021,soybeans,irrig,-0.0009680272978684507,0.002425450841301776,-0.005249361676415416,0.004139513197268013,0.0014700279975892433,-0.0007197971296567517,-0.0012840291660168104,3.3000833186378176e-05,-0.0038625930159130743,-0.004407571162563155,0.0016268901744128988,0.0008729267012505492,-0.004914660766992225,-0.006577853532441629
01021,wheat_winter,dry,0.01391397396229768,0.00983472755115535,0.028299160379290672,0.017439804932455616,0.016206444025964648,0.004477750710123997,0.018262162590597437,0.033003762518681,0.03265788989467839,0.03356445631639533,0.019072950975563514,0.009432861399249308,0.030038968371662863,0.07148685968517081
01023,corn_grain,dry,-0.002824037492175521,-0.005932261110127199,-0.0032422142282893906,0.00514270602655255,-0.003912092887489525,-0.004257844235262334,-0.007524995274338528,-0.004696623746052765,-0.008577292279496761,-0.014741956167232752,-0.005906698769066235,0.0014676466688540455,-0.01134270488339577,-0.001353796086785477
01023,cotton_upland,dry,0.0008325802810675037,-0.002418898181646808,0.0011856993335359212,-0.0006432905183667506,-0.0012592177147440924,-0.0010997881430270756,-0.0034451800044959947,0.00033601419245491787,-0.002344862827800799,-0.0021771798671190246,-0.0024336684741300355,0.00025199784813402883,-0.0028982271469533212,5.227043215780682e-06
01023,oats_fall,dry,0.07388862752733821,0.05583067685486711,0.10798444013774496,0.07706267226791767,0.052530445997807734,0.02157970179439859,0.06531407482052994,0.12621220461414712,0.1258823970414966,0.20257399437886003,0.05102223076848853,0.04318797716294702,0.10890286604762248,0.13065799719723947
01023,soybeans,dry,-0.007118449478831375,-0.0028927366808021607,-0.005992766125676934,0.004222073579796851,-0.006000477744061621,-0.008463370588534235,-0.011965131566791694,-0.0014388532973408118,-0.01171529428059048,-0.018350100388338852,-0.0035341287000102053,-0.001983102538586329,-0.005580424632781571,-0.0033577261561909834
01023,soybeans,irrig,-0.0022527219647388275,0.004077985342009941,-0.01110531410318715,0.01010234748441071,0.0013486185271651245,-0.003728668155826951,-0.0047621073799281235,9.055474625728862e-05,-0.009658083146100208,-0.02107888655219561,0.003487465854603542,0.0024649539864891054,-0.010461256229756693,-0.004320638661814886
01023,wheat_winter,dry,0.019415524923257804,0.012930805245167062,0.033925526400670175,0.017237618920486742,0.013937102164995538,0.00498669292801713,0.021485420008478816,0.039295940168204986,0.038777093812883696,0.07435566176476013,0.014669796114063468,0.008973837919937342,0.0391138364667987,0.04396582640476939
01025,corn_grain,dry,-0.0023156491523635397,-0.005183440228183501,-0.002924417128084004,0.005464070881672753,-0.005054694548037437,-0.005412731951379465,-0.008729640870803575,-0.004856138182746567,-0.008599311566707082,-0.015822400943281977,-0.005506439736423691,0.0006938280242586756,-0.01176597801063623,-6.765511449015133e-05
01025,cotton_upland,dry,0.001985355866045982,-0.0013396404889932704,0.0024493580216990414,0.0009643394861516719,-0.001933281020291865,-0.0013213303720590887,-0.00428817283510757,0.001493121429135715,-0.0020684319894365474,-0.001697551795755273,-0.0021196719099765694,1.794674596827434e-05,-0.004021508758692341,0.0013845830512989488
01025,oats_fall,dry,0.07101209277326376,0.05081839311736352,0.09769927413508117,0.06947794092345617,0.043269205545799085,0.01900284510527995,0.059403782776367264,0.11445287586279386,0.11643749084793065,0.20194492238814812,0.040392395094006765,0.03956368812711796,0.10044368315828327,0.0971035233883184
01025,wheat_winter,dry,0.019741644023961686,0.013334073731419486,0.03399361174178548,0.01635258630827167,0.01311119759806768,0.0049874929207530385,0.02138826863407603,0.03900399379369339,0.03841432886280992,0.08064811733218158,0.013176412804329954,0.00849566241975922,0.039554645347153784,0.03574759763400734
01027,corn_grain,dry,-0.000971124377595008,-0.002998485142987595,-0.0012808990837773952,0.005962684322022995,-0.0019224655837230885,-0.004562600786599999,-0.00817151273072396,-0.004487116025256593,-0.010962449018480884,-0.009433435095654787,-0.004695037248704862,0.004115904946970075,-0.0103204210251075,0.000464639738947071
01027,cotton_upland,dry,0.0007173370243822026,-0.0005523725837677598,0.0013237575099889127,-0.0011411369067570007,-0.0014325029063967146,-0.00118651843593519,-0.0027514788317184995,-0.00025647953587515604,-0.00011601848155564455,-0.0035731267158668066,-0.0014596557039957925,0.0015751713251400314,-0.0029989199405626504,-0.0005017045354460496
01027,wheat_winter,dry,0.007938973097582253,-0.0018463284433585603,0.020586590483650836,0.0011188256651434294,0.004233051200894856,-0.0026764686321189917,0.016416844609250775,0.023203080709280562,0.056313206381611504,0.02198889570099548,0.012923622285404047,0.002283892694955169,0.020121400662840343,0.02017525824740964
01029,corn_grain,dry,-0.0009002605257908426,-0.0027796828847891936,-0.0011874306826714232,0.005527581684402009,-0.0017821814765927799,-0.004229663550709304,-0.007575229823483511,-0.004159686982821556,-0.010162508886632457,-0.008745068536186156,-0.0043524360006233585,0.0038155635232241963,-0.009567330274889535,0.0004307345437294095
01029,corn_silage,dry,-0.004760282216889572,-0.006291904466163993,0.004588478165764923,0.00819084922704819,0.0017052930352008918,-0.006769839544585536,-0.007817738281432403,-0.005148258740631917,-0.005949224447471145,-0.009293825901689078,-0.00559169911577291,0.002294579625007227,-0.010873416184952496,0.0009394808882673253
01029,cotton_upland,dry,0.0007424226083368626,-0.0005716892903552839,0.001370049878880701,-0.0011810429546887488,-0.0014825981485245806,-0.0012280114954409897,-0.002847699228667882,-0.00026544873544406106,-0.00012007569770430609,-0.0036980804923552172,-0.0015107004911222065,0.0016302557431704604,-0.0031037934594042,-0.00051924935861366
01029,oats_fall,dry,0.02439568114012683,0.006019033627959564,0.040438746398363014,0.018527564720033397,0.012158956078341629,-0.0013789877425279822,0.03360666069964981,0.049118350270053235,0.09623113379650199,0.04424060525364562,0.02591002948783509,0.014366150877605363,0.03516048419633662,0.03708602033672508
01029,soybeans,dry,-0.009643724615276131,-0.0022501330509142993,-0.009149338131758377,0.00036459547391712587,-0.0033061029934385996,-0.010112113564684779,-0.010920482929401143,-0.001148667625322464,-0.017021100820619955,-0.013969745025956007,-0.013343486638088318,-0.003809382298893039,-0.005175330269517274,-0.005060226398005912
01029,soybeans,irrig,-0.0005190799646932689,0.0015266476013327428,-0.0027432682734755192,0.002609302674538469,0.0011450594634096155,-0.00037929230969758077,-0.0007974864699581154,0.0002541083257565453,-0.004502120186178781,-0.0024656961274538104,0.0008104928963005157,0.0004897170018396246,-0.002748232041457647,-0.00024224353595536652
01029,wheat_winter,dry,0.0079266028644094,-0.001843451558265416,0.02055451317070501,0.0011170823497062853,0.004226455406987603,-0.002672298251308569,0.016391264450043196,0.02316692647180224,0.05622546109200037,0.021954633364583122,0.012903485144347587,0.0022803340123860737,0.020090048192576614,0.02014382185812124
01031,corn_grain,dry,-0.001120119911805653,-0.0035305361946849764,-0.0012056866678411518,0.007596372634916068,-0.0014463664353476947,-0.0047186118489696265,-0.008757590540044569,-0.004679613634802998,-0.005842131262953601,-0.014171225319180936,-0.0024078842876389993,0.005150206271855704,-0.011274995579702334,-0.0006922202431657949
