commodity_desc,source_desc,year,asd_code,AREA_HARVESTED,AREA_PLANTED,PRODUCTION,Planted_Yield,YIELD,irr,fips,crops,dday-12,dday-11,dday-10,dday-9,dday-8,dday-7,dday-6,dday-5,dday-4,dday-3,dday-2,dday-1,dday0,dday1,dday2,dday3,dday4,dday5,dday6,dday7,dday8,dday9,dday10,dday11,dday12,dday13,dday14,dday15,dday16,dday17,dday18,dday19,dday20,dday21,dday22,dday23,dday24,dday25,dday26,dday27,dday28,dday29,dday30,dday31,dday32,dday33,dday34,dday35,dday36,dday37,dday38,dday39,dday40,dday41,fdday-20,fdday-19,fdday-18,fdday-17,fdday-16,fdday-15,fdday-14,fdday-13,fdday-12,fdday-11,fdday-10,fdday-9,fdday-8,fdday-7,fdday-6,fdday-5,fdday-4,fdday-3,fdday-2,fdday-1,fdday0,fdday1,fdday2,fdday3,fdday4,fdday5,fdday6,fdday7,fdday8,fdday9,fdday10,fdday11,fdday12,fdday13,fdday14,fdday15,fdday16,fdday17,fdday18,fdday19,fdday20,fdday21,fdday22,fdday23,fdday24,prec,tAvg,tMin,tMax,PI_10,PI_5,BIN_-12,BIN_-11,BIN_-10,BIN_-9,BIN_-8,BIN_-7,BIN_-6,BIN_-5,BIN_-4,BIN_-3,BIN_-2,BIN_-1,BIN_0,BIN_1,BIN_2,BIN_3,BIN_4,BIN_5,BIN_6,BIN_7,BIN_8,BIN_9,BIN_10,BIN_11,BIN_12,BIN_13,BIN_14,BIN_15,BIN_16,BIN_17,BIN_18,BIN_19,BIN_20,BIN_21,BIN_22,BIN_23,BIN_24,BIN_25,BIN_26,BIN_27,BIN_28,BIN_29,BIN_30,BIN_31,BIN_32,BIN_33,BIN_34,BIN_35,BIN_36,BIN_37,BIN_38,BIN_39,BIN_40,BIN_41,BIN_42,BIN_43,BIN_44,BIN_45,BIN_crops
RICE,SURVEY,1969,80,590,,2584000,,4380,1,29181,RICE,6315.876336,6133.876331,5951.876329,5769.876326,5587.876324,5405.876321,5223.876318,5041.876315,4859.876312,4677.87631,4495.876308,4313.876305,4131.877344,3949.917325,3768.117285,3586.728266,3406.034289,3226.085042,3046.924353,2868.880203,2692.245476,2517.282136,2344.205319,2172.982001,2004.025109,1837.848936,1675.074779,1516.672185,1363.745577,1217.269169,1078.193805,946.8359358,823.4097493,708.3093537,601.6429919,503.9574692,416.4001272,338.6087816,270.318765,211.2708826,161.1654826,119.4824367,85.73100735,58.99068185,38.65364644,24.14110718,14.58484398,8.148392515,3.721715841,1.242599217,0.26516884,0.00384705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001041679,0.041025541,0.240988413,0.851971411,2.1579967,4.208753297,7.048067399,11.00391978,16.36919492,23.40585712,32.32904294,43.10572823,56.14883982,71.97266905,91.19851456,114.7959224,143.8693166,179.3929127,222.3175502,272.9596839,331.5335002,398.4331075,473.7667491,558.0812283,652.5238884,437.0724219,22.70261712,0.7573494,38.95871,0.690941564,0.52188921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027683222,0.072366267,0.267310379,0.338143661,0.38769017,0.535067865,0.724620946,0.913116448,1.133585349,1.222584171,1.448385928,1.785335969,2.121937423,2.733581606,3.548205302,4.35993874,4.931836505,5.75097757,6.563126209,7.075465711,7.439710069,8.310455458,9.420219107,10.02365705,10.89679485,11.10852169,11.56967314,10.78312698,10.53774356,9.357162721,8.673990969,7.867988798,6.981473639,4.198976746,2.683234696,2.778858388,2.13270668,0.925079586,0.369666427,0,0,0,0,0,0,RICE
RICE,SURVEY,1969,60,50,,215000,,4300,1,29183,RICE,5966.748382,5784.748377,5602.748372,5420.748367,5238.748362,5056.748357,4874.748351,4692.748346,4510.748341,4328.748336,4146.748331,3964.748326,3782.748874,3600.831327,3419.217378,3238.325402,3058.370376,2879.376538,2701.230216,2524.318185,2349.2537,2176.244254,2005.650668,1838.159679,1674.981417,1516.717023,1363.508065,1216.267303,1075.601351,942.1927783,816.4394015,698.912153,590.4193086,491.472453,403.240197,325.6827263,258.018512,199.7087587,149.8989132,107.8414155,73.75520716,47.24395454,27.65250589,14.28987337,5.95033669,1.669244903,0.310439685,0.027467101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00055386,0.083011304,0.469067941,1.577096289,3.622075255,6.628242569,10.48192568,15.56990053,22.50541974,31.49597861,42.90239857,57.4114138,76.2331568,99.96876912,128.759816,163.5190578,204.8531116,253.444544,309.6911721,374.1639292,447.6710892,530.7242391,624.4919875,728.9345225,843.2703134,771.2204062,20.78433146,0.31435904,35.337574,0.654532514,0.446604542,0,0,0,0,0,0,0,0,0,0,0,0,0.009698004,0.06663383,0.246951038,0.403436589,0.558099826,0.612875363,0.701491182,1.048513697,1.340092736,1.578891731,1.998819002,2.83845669,3.732200407,3.787210425,4.654480394,4.860783814,5.790227932,6.534783814,6.677131115,7.64422038,8.488044899,10.01579938,10.57544667,10.42690507,10.77920158,10.3034321,9.45826872,10.56230271,10.08013486,9.103245513,9.060428314,6.407665818,5.723823912,4.324095771,1.338423733,0.267782975,0,0,0,0,0,0,0,0,0,0,RICE
RICE,SURVEY,1969,90,140,,644000,,4600,1,29201,RICE,6321.269329,6139.269327,5957.269325,5775.269321,5593.269319,5411.269317,5229.269315,5047.269313,4865.26931,4683.269308,4501.269307,4319.269305,4137.269303,3955.269301,3773.280683,3591.545728,3410.511085,3230.283091,3050.825204,2872.342913,2694.984248,2519.077819,2345.202297,2173.244653,2003.418595,1836.2438,1672.160275,1512.049308,1357.625506,1209.448416,1068.49449,935.1499178,809.7314038,692.6976735,585.1692367,487.1229662,399.357458,322.3731343,255.539535,198.1848405,149.8019993,109.7332053,77.34784765,51.93174011,32.78435891,19.14070526,10.23769256,4.799653046,1.58708624,0.280761304,0.002574211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011384939,0.276431783,1.24179029,3.013798758,5.555914381,9.073624726,13.71496203,19.80853542,27.93301431,37.97537295,50.14931805,64.97452457,82.89100124,104.7800368,132.3562364,166.1791489,207.2252245,255.8806545,312.4621428,377.4284147,451.89998,535.8537121,630.0882051,489.771387,22.73224892,1.8259166,37.935402,0.613283689,0.431589653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042091395,0.205947146,0.351996999,0.408019531,0.548456429,0.684835997,0.810438389,1.139154143,1.324559282,1.459363913,1.814997056,2.217378137,2.719341123,3.641987168,4.605092208,5.057688837,5.448814895,6.244612663,7.014825892,8.245807191,8.646169941,9.632030484,11.45101601,10.95884554,11.46994999,11.00785934,10.83032342,9.681000817,9.68978171,8.560605365,7.174792284,6.760495539,4.54954703,3.146511764,2.976437859,1.189862875,0.289361637,0,0,0,0,0,0,0,RICE
RICE,SURVEY,1969,90,1880,,8580000,,4564,1,29207,RICE,6339.91974,6157.919741,5975.919741,5793.919741,5611.919741,5429.919741,5247.919741,5065.919742,4883.919742,4701.919742,4519.919742,4337.919741,4155.919741,3973.919741,3791.938777,3610.208338,3429.10749,3248.782966,3069.307215,2890.824798,2713.565575,2537.758764,2363.860496,2191.863486,2021.950808,1854.676526,1690.6129,1530.800475,1376.27283,1227.997033,1086.849061,953.4087691,827.7295811,710.3984493,602.3712815,503.7836055,415.3967582,337.6605143,269.7757996,211.0622095,161.0004558,119.3220711,85.40198788,58.27588457,37.61459096,22.81005314,12.91381809,6.582949325,2.524322891,0.505821801,0.017603324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019036138,0.288596059,1.187748581,2.863224451,5.387472914,8.905055782,13.64583259,19.83902212,27.94075341,37.94374308,50.03106595,64.75678326,82.69315679,104.8807325,132.3530865,166.07729,206.9293179,255.4890253,311.8098375,376.4787059,450.4515379,533.8638619,627.4770143,448.3076406,22.83472383,2.2005305,38.003273,0.653754352,0.44820838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02402819,0.181484549,0.357012842,0.420748558,0.539216911,0.707166348,0.815808715,1.107637812,1.30694421,1.424171801,1.759180049,2.200714237,2.785693927,3.567573148,4.43867171,4.946898037,5.535579791,5.964798033,6.841938363,8.202030275,8.875774416,9.226289192,11.41426532,10.60686612,11.07827402,10.86912649,10.71018409,10.00757872,8.776663304,9.099101605,7.979298341,6.730099954,4.728710466,3.055732604,2.970808735,2.192619442,0.551309667,0,0,0,0,0,0,0,RICE
RICE,SURVEY,1969,81,3780,3800,16250000,4276.315789,4300,1,48015,RICE,6259.626683,6093.626685,5927.62669,5761.626694,5595.626703,5429.626695,5263.626693,5097.626695,4931.626696,4765.626698,4599.6267,4433.626701,4267.626703,4101.626705,3935.626707,3769.629301,3603.730589,3438.01272,3272.517973,3107.293107,2942.367769,2777.69494,2613.271612,2449.254515,2286.134617,2124.478492,1964.476034,1806.773968,1651.843983,1499.979167,1352.095029,1208.848838,1071.299383,940.0446758,815.7114455,699.2530755,593.393228,500.0252128,418.3337223,346.8389813,284.530382,229.7070772,181.1243481,138.3749704,101.737234,71.60096132,47.22337738,27.99850554,14.03653221,5.434428519,1.687901081,0.560243911,0.109575095,0.003333738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002592932,0.103878683,0.386007824,0.89125867,1.666390793,2.741050963,4.068220207,5.644890685,7.627791641,10.50789145,14.85176471,20.84930457,29.14723729,40.21724986,54.35243188,72.46829263,95.22209937,123.6726422,158.4179334,200.0847011,249.6263293,309.7664792,426.0675986,25.70859456,3.0941308,40.702316,0.702090377,0.484229901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019219287,0.058236497,0.088149931,0.143316761,0.170204852,0.188768175,0.193063757,0.23706692,0.375460917,0.679845519,0.914304896,1.228197885,1.707581061,2.192674598,2.56614908,3.124279213,3.918181656,4.891111689,5.60519368,6.813349467,8.184928293,9.944644142,11.27353923,10.24093859,10.67149038,8.467884902,7.444918503,7.004500131,7.728987746,8.817577729,7.564911111,6.801364836,7.292990353,7.452350596,7.211797335,3.557998431,0.624985499,0.501248864,0.098587492,0,0,0,0,RICE
RICE,SURVEY,1969,90,58300,58500,206960000,3537.777778,3550,1,48039,RICE,6231.085067,6065.08508,5899.085079,5733.085064,5567.085072,5401.085073,5235.085085,5069.085088,4903.085091,4737.085094,4571.085097,4405.0851,4239.085103,4073.085106,3907.085128,3741.091406,3575.149804,3409.335171,3243.691231,3078.209658,2912.986173,2748.056781,2583.384828,2418.977014,2255.00665,2092.104421,1930.649494,1770.914234,1613.41679,1458.621962,1306.83533,1159.28647,1017.32319,882.0511845,753.9315561,633.9280654,524.205234,427.1017298,344.2417605,273.6283552,213.1072164,160.9612771,115.9767188,78.26815129,48.62498948,26.87633943,12.0771842,3.8177842,0.728253082,0.071336266,0.000338428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93E-05,0.006294697,0.064689465,0.250054032,0.606110396,1.124534992,1.901046935,2.971652452,4.299696536,5.891879816,7.921512743,11.01928104,15.56435098,21.82908806,30.33164171,41.53681086,55.75017598,74.20131232,98.23803019,128.9660211,166.8463902,212.8428964,269.1200619,563.1856948,25.53665719,3.4482496,37.501343,0.690969457,0.49247432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002358045,0.045605688,0.068711202,0.087218943,0.122500567,0.162767556,0.188855073,0.193316267,0.249524747,0.4216653,0.74171742,0.96270754,1.311288521,1.778667669,2.246192292,2.655701395,3.799837066,4.850855332,5.817119185,7.08917981,9.012376786,10.33901472,12.72490877,12.47807102,10.44217642,9.428911536,8.40781487,9.019530483,10.70310301,10.855176,9.211800789,9.041149312,7.531301022,3.317797447,0.681678522,0.009399664,0,0,0,0,0,0,0,RICE
RICE,SURVEY,1969,90,8070,8100,36320000,4483.950617,4500,1,48057,RICE,6282.782314,6116.782297,5950.782294,5784.782312,5618.782287,5452.782281,5286.78231,5120.782307,4954.782305,4788.782302,4622.782298,4456.782295,4290.782292,4124.782289,3958.782287,3792.782284,3626.782453,3460.83095,3294.999641,3129.265233,2963.803361,2798.594843,2633.574418,2468.71819,2304.10735,2140.099461,1977.061135,1815.345325,1655.500966,1498.243605,1344.006142,1193.258725,1047.079482,906.9082228,773.9569955,648.8648635,533.5224559,430.4202847,341.1147383,265.8396319,201.9798967,148.1800028,103.4086612,67.17422798,39.53953571,19.36890377,6.635006476,1.265135836,0.053621249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000171834,0.048671676,0.217364934,0.482959172,1.021089541,1.812575045,2.792152018,3.935927103,5.325089372,7.317202993,10.27887967,14.56307207,20.71871607,29.46135797,41.22389667,56.47648259,76.29724221,102.1259859,135.1747612,176.0826316,226.7402262,571.4069073,25.84808617,4.4604454,36.192722,0.69627715,0.583236975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001736701,0.043939202,0.044158691,0.097332908,0.144009724,0.145994672,0.149036158,0.160086465,0.279739411,0.464348613,0.699589278,0.995553217,1.499444003,2.002425388,2.572381982,3.131844421,4.139952663,5.627751512,7.148424348,8.588338812,11.30325113,12.27883161,12.94775104,10.39734329,10.67406391,10.78944722,10.55779547,11.4710323,9.58252466,9.991964228,11.01432394,5.679664684,1.375918351,0,0,0,0,0,0,0,0,0,RICE
RICE,SURVEY,1969,90,51300,51500,174420000,3386.796117,3400,1,48071,RICE,6277.85631,6111.856311,5945.856309,5779.856342,5613.856337,5447.856343,5281.856336,5115.856336,4949.856336,4783.856335,4617.856335,4451.856335,4285.856335,4119.856335,3953.856334,3787.856334,3621.858007,3455.912593,3290.085679,3124.432669,2959.026784,2793.83898,2628.8228,2464.020547,2299.571938,2135.673434,1972.873063,1811.705282,1652.468666,1495.641899,1342.080823,1192.647537,1048.783808,910.9783459,780.3399921,657.9778958,545.1705202,445.1565378,360.5143653,289.19687,227.7764854,174.320044,127.9418448,88.61499358,57.0268742,33.10417181,16.19104117,5.694201865,1.066961125,0.044327498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001673646,0.056259476,0.229346428,0.576336649,1.170451895,1.982648879,2.966468574,4.164216381,5.715607507,7.817104311,11.01673361,15.84895233,22.6123372,31.78557059,44.22449458,60.79120885,82.92747985,111.1220187,146.4836648,190.1215692,243.314194,790.2497566,25.81841168,4.511984,37.064598,0.426073314,0.26596043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040103005,0.065342104,0.103409639,0.131022333,0.132624008,0.134964822,0.173197064,0.294269541,0.419691247,0.768686409,1.147608911,1.447306906,2.017129286,2.637666941,3.724528285,4.901641205,5.752947617,6.823095508,8.01034681,9.904017908,13.35957154,14.3504524,10.48450582,8.68285489,8.223126174,8.711483708,10.2564612,10.23865571,9.624102655,8.436333725,9.092662657,5.205605338,0.704584636,0,0,0,0,0,0,0,0,RICE
RICE,SURVEY,1969,81,41950,42100,178290000,4234.916865,4250,1,48089,RICE,6265.259223,6099.259223,5933.25923,5767.259235,5601.259217,5435.259224,5269.259225,5103.259225,4937.259225,4771.259225,4605.259226,4439.259225,4273.259225,4107.259224,3941.259224,3775.270014,3609.419752,3443.771197,3278.356287,3113.191572,2948.289621,2783.62387,2619.163276,2455.06284,2291.924724,2130.163854,1970.015074,1811.948376,1656.456205,1503.965605,1355.366234,1211.526968,1073.501293,941.8036309,816.9826661,700.3150964,594.7756405,501.3795636,419.3456284,347.4438394,284.6348444,229.6723769,181.1934478,138.4834531,101.7341677,71.29629469,46.94150552,27.90683665,14.10742224,5.587129549,1.766497341,0.578490673,0.126928955,0.002226182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010790027,0.16052741,0.511972511,1.097062528,1.932347868,3.030397372,4.364646557,5.904052416,7.803616287,10.66550021,14.90463023,20.75585069,28.68915262,39.19698178,52.70638169,70.10701136,92.26774474,120.2420699,154.5444081,195.7234434,245.0558736,305.5164166,474.8535712,25.74252542,2.8200138,40.360218,0.681878995,0.468668719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029675954,0.071684018,0.099547949,0.133948696,0.161592618,0.178077617,0.181805432,0.207603273,0.370883464,0.639097292,0.879897732,1.137939023,1.534443057,1.98133311,2.657645913,3.040422738,3.788703421,4.782919763,5.568711992,6.606862378,8.661175291,9.409673902,11.0860701,10.70311081,10.44490429,9.175217852,7.958141635,6.825087403,7.653707736,8.259501814,8.295565497,6.988274449,7.308120045,7.054455555,7.449410928,3.312482939,0.759527992,0.602776327,0,0,0,0,0,RICE
RICE,SURVEY,1969,90,25300,25400,92340000,3635.433071,3650,1,48157,RICE,6238.861995,6072.862016,5906.862015,5740.862018,5574.862012,5408.862025,5242.862014,5076.862017,4910.86202,4744.862023,4578.862026,4412.862029,4246.862032,4080.862035,3914.862038,3748.862044,3582.90247,3417.077913,3251.43325,3086.012234,2920.876008,2756.029196,2591.419536,2427.094326,2263.319864,2100.916746,1939.972214,1780.876232,1624.231212,1470.310964,1319.838474,1174.148196,1034.022225,900.572313,774.0060741,655.7883195,548.5917068,454.1284629,372.4421388,301.8334895,241.1139403,188.2012251,141.8915551,101.898684,68.75935135,43.01188878,23.93264142,10.77388947,3.446941638,0.800234441,0.13389023,0.00476933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15E-06,0.040425399,0.215865927,0.571200318,1.150181144,2.013951838,3.167137319,4.557474302,6.232260884,8.457796372,12.05467469,17.11014042,24.0141559,33.3691328,45.44888175,60.97638785,81.2861074,107.1601337,139.7102182,179.143977,226.9262191,285.7296024,465.9867148,25.58350623,3.5482328,38.68725,0.755187062,0.54453538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044039549,0.069084251,0.096612287,0.142278183,0.182053164,0.188060366,0.204008833,0.265827331,0.551433051,0.790287951,1.033857117,1.419343664,1.844302528,2.343723374,3.110523767,3.667139607,4.833879683,5.665837291,6.83058619,8.701751616,9.967119236,12.42393371,11.34333672,11.25876834,9.082317045,7.903447921,7.75804825,8.908299122,9.82630615,8.982213822,8.114249173,8.083574407,6.926538771,2.608187429,0.725697888,0.103332216,0,0,0,0,0,0,RICE
RICE,SURVEY,1969,90,10300,10400,36560000,3515.384615,3550,1,48167,RICE,6207.655605,6041.655607,5875.655614,5709.655628,5543.655645,5377.655652,5211.655674,5045.655685,4879.655696,4713.655709,4547.655719,4381.655729,4215.65574,4049.655751,3883.655763,3717.655775,3551.656663,3385.742499,3219.970293,3054.409809,2889.119226,2724.063034,2559.301802,2394.800013,2230.665596,2067.503977,1905.654587,1745.600665,1587.968561,1433.011843,1281.123216,1133.698358,992.0059214,856.7255601,728.8731397,609.4553505,500.0745624,403.1729509,321.0920743,251.4657801,191.9904608,140.9527386,97.55032448,62.24529762,35.65885864,17.06595802,5.99203262,1.221847083,0.115273288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000877107,0.086701074,0.31448414,0.753988354,1.463393393,2.407190321,3.645946254,5.144145733,7.009717097,9.848086184,13.99868471,19.94475072,28.31263619,39.35590664,53.46726818,72.04239768,96.34994993,127.0695763,165.2171451,211.7993444,268.4185436,577.9960864,25.39551652,4.2467585,36.60786,0.63099856,0.434303198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012200291,0.04826377,0.088425314,0.128926811,0.147099715,0.186459768,0.199710118,0.232301023,0.399496958,0.692601031,0.921742606,1.383812183,1.823925016,2.319188082,2.826748572,4.044921636,4.977734624,6.024423382,7.76306905,9.061190968,10.58005798,13.11530682,11.90640003,10.39822249,9.372425512,8.954035438,10.13111033,11.72070469,10.64778236,10.50710617,8.904373158,5.314225575,1.077155916,0.088852602,0,0,0,0,0,0,0,0,RICE
RICE,SURVEY,1969,52,2350,2360,8460000,3584.745763,3600,1,48199,RICE,6182.045242,6016.045268,5850.045246,5684.045246,5518.045263,5352.045255,5186.045226,5020.045223,4854.04522,4688.045218,4522.045213,4356.045211,4190.045208,4024.045205,3858.047149,3692.091524,3526.261975,3360.604885,3195.122714,3029.871757,2864.824509,2700.066439,2535.724558,2371.923678,2209.163132,2047.930034,1888.485897,1730.798291,1575.60067,1423.632493,1275.925318,1133.287714,996.804379,867.3328041,745.3380101,632.1903552,530.5010501,441.0122405,363.1985979,296.1821559,237.4636344,185.8242513,140.3224029,100.7312961,67.61533046,41.6195074,22.4185792,9.68132083,2.829067428,0.497790289,0.026137125,2.59E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001947707,0.046325279,0.216779226,0.559692176,1.077525075,1.826571176,2.77932597,4.021258799,5.679381647,7.878504822,11.11796186,15.884866,22.44073317,30.75312996,41.55551154,55.58733814,73.88016582,97.24256469,126.7592331,163.2876619,207.2928708,260.1452186,324.4559158,515.6690595,25.24123619,2.4846148,38.129044,0.554640456,0.393666588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000602879,0.039213082,0.063651104,0.078951547,0.119990783,0.127381878,0.162860621,0.2142685,0.281463615,0.427644948,0.710646371,1.000390062,1.130589283,1.476968088,1.972671232,2.675168219,3.463732439,4.454994133,5.150529938,5.950874955,7.148849812,8.743350008,10.17131295,11.93926277,12.09138537,9.421198995,8.430329151,7.29042613,7.39799656,8.42650163,9.515866794,9.165158237,9.089048774,8.044326904,6.4570822,2.654262339,0.511047701,0,0,0,0,0,0,0,RICE
RICE,SURVEY,1969,90,35300,35400,144730000,4088.418079,4100,1,48201,RICE,6250.720835,6084.720838,5918.720857,5752.720854,5586.720854,5420.720853,5254.720854,5088.720854,4922.720856,4756.720855,4590.720856,4424.720856,4258.720856,4092.720857,3926.720858,3760.723558,3594.776481,3428.957723,3263.298417,3097.89554,2932.770628,2767.907552,2603.307419,2439.097826,2275.618368,2113.319837,1952.490265,1793.728895,1637.463615,1484.152715,1334.607393,1189.621302,1050.043068,916.8150491,790.7718394,672.850543,564.7193806,468.724024,385.899515,314.5141184,252.637175,198.444032,150.829991,109.5876234,75.28489588,48.32680962,27.94685277,13.79268779,5.325025202,1.492955985,0.350661855,0.064926087,0.004022055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002699397,0.055622358,0.236864128,0.57755764,1.17467977,2.049766879,3.186690693,4.586557351,6.376963873,8.897504756,12.59897334,17.76940083,25.00803009,34.74274876,47.43184845,63.88652646,84.90043475,111.3222004,144.0941804,184.05097,232.1296726,289.9985095,392.5189982,25.65494483,3.5009434,38.73343,0.587276171,0.400306196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04653313,0.061139645,0.107463971,0.147015946,0.167207562,0.194408703,0.231528675,0.324542816,0.573676549,0.722362891,1.156265782,1.525726005,1.926789353,2.619744661,3.090458999,3.816831558,4.841366268,5.713015001,7.177925438,8.099193899,9.855875486,12.21004118,11.80481595,9.811094804,8.644451695,7.541062634,7.700687473,8.738255764,9.898249456,8.7002036,8.593921806,7.864416889,7.603869668,3.392710537,0.865514956,0.231631245,0,0,0,0,0,0,RICE
RICE,SURVEY,1969,90,34800,34900,153120000,4387.39255,4400,1,48239,RICE,6250.183034,6084.183028,5918.183021,5752.18302,5586.18301,5420.183008,5254.18299,5088.182982,4922.182973,4756.182964,4590.182957,4424.182948,4258.18294,4092.182932,3926.182923,3760.199047,3594.319199,3428.534504,3262.913785,3097.536954,2932.37352,2767.381521,2602.617236,2438.149713,2274.271534,2111.436946,1949.971655,1790.192896,1632.499981,1477.512226,1325.68554,1177.826365,1035.638763,899.8498297,770.8565307,649.7229712,538.2346854,439.319172,354.1017736,281.3974361,219.3424667,166.280877,120.9871756,83.34082532,53.55542686,30.87020579,14.93320305,5.518093682,1.431080119,0.225801419,0.015643368,0.000128584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016131916,0.136291726,0.351604984,0.730894165,1.354071374,2.190645775,3.198655713,4.434378335,5.966864217,8.088692335,11.25411284,15.78883029,22.0100793,30.3171731,41.32942602,55.50274772,73.64358094,97.4559876,127.6670622,164.6737721,209.5402201,264.0519427,641.5872991,25.65170435,2.842591,37.224728,0.625538984,0.477311235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025803534,0.039346565,0.053778916,0.110476868,0.13312364,0.134911058,0.147662713,0.188471599,0.271056279,0.47633474,0.680134012,0.949929704,1.266643866,1.679276501,2.283908151,2.54217484,3.690108963,4.668471873,5.656113087,6.890367986,8.297738002,10.81668565,12.22040166,12.25319448,10.90921226,9.904312896,9.146626639,9.258305362,10.47251758,9.037585625,9.354417525,8.823584165,9.003975742,3.756140716,0.857206789,0,0,0,0,0,0,0,0,RICE
RICE,SURVEY,1969,90,69150,69350,238570000,3440.086518,3450,1,48245,RICE,6212.206337,6046.206322,5880.206343,5714.206346,5548.206343,5382.206352,5216.206365,5050.206369,4884.206372,4718.206376,4552.20638,4386.206384,4220.206388,4054.206391,3888.206395,3722.206417,3556.242729,3390.392638,3224.707097,3059.221949,2893.975586,2728.943633,2564.201528,2399.848897,2236.017987,2073.220138,1911.994053,1752.612935,1595.183465,1440.186196,1288.571891,1141.608214,1000.354944,865.6275703,738.4459054,619.7846453,511.3548164,415.9979093,334.9837905,266.2658014,207.086778,155.7360504,111.5048794,74.52499774,45.54422316,24.43902762,10.39872255,2.879260724,0.39291671,0.006970933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80E-05,0.036325919,0.186231691,0.5006862,1.015534689,1.769167835,2.737211308,3.995102862,5.642467399,7.811553724,11.01370168,15.78761241,22.40649012,30.9770166,41.97974376,56.36543481,75.4017545,100.1484804,131.4211028,170.2394341,217.5781701,275.1483376,654.0449346,25.42292995,3.6810615,36.902767,0.497959624,0.313019392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034008486,0.057040956,0.083689851,0.131419058,0.133339596,0.160787578,0.223532354,0.287469485,0.403654973,0.781026431,1.069569007,1.267470479,1.596140379,2.141510832,3.006670851,4.144885383,4.981114995,5.862029754,7.329704932,8.522538663,10.68314096,13.22389636,12.81767207,10.28706534,8.644438739,8.502362604,8.858257654,10.84670753,10.69031707,9.715981649,9.233438084,7.307085373,2.793641873,0.178390644,0,0,0,0,0,0,0,0,RICE
